seed,image,cluster,step,labels,chosen,chosen_cluster,score_margin,chosen_score,score_argmax,chosen_is_score_argmax,full_res_argmin,chosen_is_min_full_res,chosen_full_res,min_full_res
0,kodim10,0,6,phys|robust,phys,datos,0.33701419830322266,-8.83084774017334,phys,1,phys,1,0.00022194178018253297,0.00022194178018253297
0,kodim10,0,7,phys|robust,phys,datos,0.3977651596069336,-8.809995651245117,phys,1,phys,1,0.0001468863629270345,0.0001468863629270345
0,kodim10,0,8,phys|robust,phys,datos,0.27952003479003906,-8.886768341064453,phys,1,phys,1,0.0001399427856085822,0.0001399427856085822
0,kodim10,1,1,conv|prox_tv,conv,suavidad,0.49431419372558594,-8.60460376739502,conv,1,conv,1,0.00014591393119189888,0.00014591393119189888
0,kodim10,1,2,conv|prox_tv,prox_tv,suavidad,0.16560649871826172,-8.661761283874512,prox_tv,1,prox_tv,1,0.0001588289305800572,0.0001588289305800572
0,kodim10,1,3,conv|prox_tv,prox_tv,suavidad,0.14548492431640625,-8.763257026672363,prox_tv,1,prox_tv,1,0.00024153482809197158,0.00024153482809197158
0,kodim10,1,4,conv|prox_tv,conv,suavidad,0.5153636932373047,-8.596287727355957,conv,1,conv,1,0.0001261420111404732,0.0001261420111404732
0,kodim10,1,5,conv|prox_tv,conv,suavidad,0.5349950790405273,-8.579132080078125,conv,1,conv,1,0.00021201632625889033,0.00021201632625889033
0,kodim10,1,6,conv|prox_tv,conv,suavidad,0.5144100189208984,-8.616950035095215,conv,1,conv,1,0.00024638482136651874,0.00024638482136651874
0,kodim10,1,7,conv|prox_tv,prox_tv,suavidad,0.8295173645019531,-8.799670219421387,prox_tv,1,prox_tv,1,0.0001979195949388668,0.0001979195949388668
0,kodim10,1,8,conv|prox_tv,prox_tv,suavidad,0.13834667205810547,-8.796375274658203,prox_tv,1,prox_tv,1,8.022302790777758e-05,8.022302790777758e-05
0,kodim10,2,1,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.6549501419067383,-8.57568645477295,conv_lowtv,1,conv_lowtv,1,0.00031218837830238044,0.00031218837830238044
0,kodim10,2,2,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.8021011352539062,-8.473735809326172,conv_lowtv,1,conv_lowtv,1,0.00018926768098026514,0.00018926768098026514
0,kodim10,2,3,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.8588781356811523,-8.433839797973633,conv_lowtv,1,conv_lowtv,1,0.00014349607226904482,0.00014349607226904482
0,kodim10,2,4,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.7258262634277344,-8.616832733154297,conv_lowtv,1,conv_lowtv,1,0.00024252086586784571,0.00024252086586784571
0,kodim10,2,5,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.9431009292602539,-8.503089904785156,conv_lowtv,1,conv_lowtv,1,0.00014407896378543228,0.00014407896378543228
0,kodim10,2,6,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.0100717544555664,-8.488550186157227,conv_lowtv,1,conv_lowtv,1,6.856993422843516e-05,6.856993422843516e-05
0,kodim10,2,7,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.9627552032470703,-8.533143043518066,conv_lowtv,1,conv_lowtv,1,6.580715853488073e-05,6.580715853488073e-05
0,kodim10,2,8,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.8685474395751953,-8.630715370178223,conv_lowtv,1,conv_lowtv,1,0.0002266930096084252,0.0002266930096084252
0,kodim10,3,1,dct|had,had,transformada,0.23128890991210938,-8.897518157958984,had,1,had,1,0.00011770233686547726,0.00011770233686547726
0,kodim10,3,2,dct|had,had,transformada,0.29951953887939453,-8.803190231323242,had,1,had,1,0.00012353996862657368,0.00012353996862657368
0,kodim10,3,3,dct|had,had,transformada,0.22874832153320312,-8.964775085449219,had,1,had,1,0.0001522113016108051,0.0001522113016108051
0,kodim10,3,4,dct|had,had,transformada,0.15722942352294922,-9.134244918823242,had,1,had,1,0.00022643504780717194,0.00022643504780717194
0,kodim10,3,5,dct|had,had,transformada,0.20159530639648438,-9.016035079956055,had,1,had,1,0.00027282771770842373,0.00027282771770842373
0,kodim10,3,6,dct|had,had,transformada,0.2141714096069336,-9.018671035766602,had,1,had,1,0.0003139074833597988,0.0003139074833597988
0,kodim10,3,7,dct|had,had,transformada,0.1824789047241211,-9.172691345214844,had,1,had,1,0.00042556336848065257,0.00042556336848065257
0,kodim10,3,8,dct|had,had,transformada,0.22998428344726562,-9.186013221740723,had,1,had,1,0.00017925571592058986,0.00017925571592058986
0,kodim10,4,1,tv2|huber,tv2,regularizador,0.008363723754882812,-8.789783477783203,tv2,1,huber,0,0.00082901690620929,0.00026639230782166123
0,kodim10,4,2,tv2|huber,tv2,regularizador,0.06801509857177734,-8.586092948913574,tv2,1,huber,0,0.0006812273059040308,0.0003785250592045486
0,kodim10,4,3,tv2|huber,tv2,regularizador,0.03809070587158203,-8.606407165527344,tv2,1,huber,0,0.0007394861313514411,0.0004453776346053928
0,kodim10,4,4,tv2|huber,tv2,regularizador,0.05805492401123047,-8.575197219848633,tv2,1,huber,0,0.0004576771170832217,0.00038018773193471134
0,kodim10,4,5,tv2|huber,huber,regularizador,0.010714530944824219,-8.6709623336792,huber,1,huber,1,0.00034019071608781815,0.00034019071608781815
0,kodim10,4,6,tv2|huber,huber,regularizador,0.08696556091308594,-8.874139785766602,huber,1,huber,1,0.0006618766929022968,0.0006618766929022968
0,kodim10,4,7,tv2|huber,huber,regularizador,0.014706611633300781,-8.781458854675293,huber,1,huber,1,0.00046478144940920174,0.00046478144940920174
0,kodim10,4,8,tv2|huber,huber,regularizador,0.12596511840820312,-8.759526252746582,huber,1,huber,1,0.00033872263156808913,0.00033872263156808913
0,kodim10,5,1,dct|tv2,tv2,regularizador,0.12824726104736328,-8.76720142364502,tv2,1,dct,0,0.0006159557960927486,0.0003437944396864623
0,kodim10,5,2,dct|tv2,tv2,regularizador,0.08320236206054688,-8.531641960144043,tv2,1,dct,0,0.0006446319748647511,0.00025791910593397915
0,kodim10,5,3,dct|tv2,tv2,regularizador,0.17044448852539062,-8.437477111816406,tv2,1,dct,0,0.0004204128053970635,0.00031992391450330615
0,kodim10,5,4,dct|tv2,tv2,regularizador,0.09585285186767578,-8.525039672851562,tv2,1,dct,0,0.00047983566764742136,0.0002286952076246962
0,kodim10,5,5,dct|tv2,dct,transformada,0.06450462341308594,-8.61313247680664,dct,1,dct,1,0.0002443065168336034,0.0002443065168336034
0,kodim10,5,6,dct|tv2,tv2,regularizador,0.03882408142089844,-8.717534065246582,tv2,1,dct,0,0.00043987089884467423,0.00019377107673790306
0,kodim10,5,7,dct|tv2,tv2,regularizador,0.0839681625366211,-8.614578247070312,tv2,1,dct,0,0.0004983808612450957,0.00016306081670336425
0,kodim10,5,8,dct|tv2,tv2,regularizador,0.8824319839477539,-8.360763549804688,tv2,1,tv2,1,0.0006264083785936236,0.0006264083785936236
0,kodim11,0,1,phys|robust,phys,datos,0.46696949005126953,-10.453034400939941,phys,1,phys,1,0.00036457699025049806,0.00036457699025049806
0,kodim11,0,2,phys|robust,phys,datos,0.13963603973388672,-10.416184425354004,phys,1,phys,1,0.0005102826980873942,0.0005102826980873942
0,kodim11,0,3,phys|robust,phys,datos,0.4597187042236328,-10.439240455627441,phys,1,phys,1,0.0002529611811041832,0.0002529611811041832
0,kodim11,0,4,phys|robust,phys,datos,0.4034719467163086,-10.58322811126709,phys,1,phys,1,0.00027325315750204027,0.00027325315750204027
0,kodim11,0,5,phys|robust,phys,datos,0.27651119232177734,-10.73553466796875,phys,1,phys,1,0.000742692151106894,0.000742692151106894
0,kodim11,0,6,phys|robust,phys,datos,0.5974235534667969,-10.88686752319336,phys,1,phys,1,0.00041790190152823925,0.00041790190152823925
0,kodim11,0,7,phys|robust,phys,datos,0.5264043807983398,-10.80579948425293,phys,1,phys,1,0.0005989518249407411,0.0005989518249407411
0,kodim11,0,8,phys|robust,phys,datos,0.2927541732788086,-10.86715030670166,phys,1,phys,1,0.0005607158527709544,0.0005607158527709544
0,kodim11,1,1,conv|prox_tv,prox_tv,suavidad,0.26643848419189453,-10.653205871582031,prox_tv,1,prox_tv,1,0.0003543487109709531,0.0003543487109709531
0,kodim11,1,2,conv|prox_tv,conv,suavidad,0.40413951873779297,-10.316878318786621,conv,1,conv,1,0.00029666448244825006,0.00029666448244825006
0,kodim11,1,3,conv|prox_tv,prox_tv,suavidad,0.020719528198242188,-10.750658988952637,prox_tv,1,prox_tv,1,0.0008422135142609477,0.0008422135142609477
0,kodim11,1,4,conv|prox_tv,conv,suavidad,0.6301002502441406,-10.552321434020996,conv,1,conv,1,0.0007181286928243935,0.0007181286928243935
0,kodim11,1,5,conv|prox_tv,conv,suavidad,0.6389255523681641,-10.616280555725098,conv,1,conv,1,0.00042522032163105905,0.00042522032163105905
0,kodim11,1,6,conv|prox_tv,prox_tv,suavidad,0.3323650360107422,-10.922215461730957,prox_tv,1,prox_tv,1,0.0004998217918910086,0.0004998217918910086
0,kodim11,1,7,conv|prox_tv,prox_tv,suavidad,0.2479228973388672,-10.823668479919434,prox_tv,1,prox_tv,1,0.0002888062736019492,0.0002888062736019492
0,kodim11,1,8,conv|prox_tv,conv,suavidad,0.4117403030395508,-10.845141410827637,conv,1,conv,1,0.0005797093617729843,0.0005797093617729843
0,kodim11,2,1,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.0049982070922852,-10.417980194091797,conv_lowtv,1,conv_lowtv,1,0.00018721289234235883,0.00018721289234235883
0,kodim11,2,2,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.8434648513793945,-10.747811317443848,conv_lowtv,1,conv_lowtv,1,0.0008439954835921526,0.0008439954835921526
0,kodim11,2,3,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.922459602355957,-10.851823806762695,conv_lowtv,1,conv_lowtv,1,0.0009950143285095692,0.0009950143285095692
0,kodim11,2,4,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.8226165771484375,-11.04988956451416,conv_lowtv,1,conv_lowtv,1,0.0005501936539076269,0.0005501936539076269
0,kodim11,2,5,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.6853160858154297,-11.380165100097656,conv_lowtv,1,conv_lowtv,1,0.0018550270469859242,0.0018550270469859242
0,kodim11,2,6,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.9335670471191406,-11.207067489624023,conv_lowtv,1,conv_lowtv,1,0.0006469643558375537,0.0006469643558375537
0,kodim11,2,7,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.8499479293823242,-11.295795440673828,conv_lowtv,1,conv_lowtv,1,0.00022761344735044986,0.00022761344735044986
0,kodim11,2,8,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.7381114959716797,-11.44937801361084,conv_lowtv,1,conv_lowtv,1,0.000764652038924396,0.000764652038924396
0,kodim11,3,1,dct|had,had,transformada,0.1614999771118164,-10.89914321899414,had,1,had,1,0.00036884073051624,0.00036884073051624
0,kodim11,3,2,dct|had,had,transformada,0.2116413116455078,-10.469086647033691,had,1,had,1,0.0004937237245030701,0.0004937237245030701
0,kodim11,3,3,dct|had,had,transformada,0.1989269256591797,-10.762431144714355,had,1,had,1,0.00047576832002960145,0.00047576832002960145
0,kodim11,3,4,dct|had,had,transformada,0.3095359802246094,-10.951338768005371,had,1,had,1,0.0005176366539672017,0.0005176366539672017
0,kodim11,3,5,dct|had,had,transformada,0.22082996368408203,-10.969356536865234,had,1,had,1,0.0005358394701033831,0.0005358394701033831
0,kodim11,3,6,dct|had,dct,transformada,0.5612726211547852,-10.798905372619629,dct,1,dct,1,0.000712748384103179,0.000712748384103179
0,kodim11,3,7,dct|had,dct,transformada,0.500518798828125,-10.807404518127441,dct,1,dct,1,0.0008134631207212806,0.0008134631207212806
0,kodim11,3,8,dct|had,dct,transformada,0.42069530487060547,-11.00256061553955,dct,1,dct,1,0.0011146959150210023,0.0011146959150210023
0,kodim11,4,1,tv2|huber,huber,regularizador,0.23178768157958984,-10.570540428161621,huber,1,huber,1,0.0006644664099439979,0.0006644664099439979
0,kodim11,4,2,tv2|huber,tv2,regularizador,0.6809606552124023,-10.296883583068848,tv2,1,tv2,1,0.00250567146576941,0.00250567146576941
0,kodim11,4,3,tv2|huber,huber,regularizador,0.9148998260498047,-10.924339294433594,huber,1,huber,1,0.0011628934880718589,0.0011628934880718589
0,kodim11,4,4,tv2|huber,huber,regularizador,0.12523460388183594,-10.75061321258545,huber,1,huber,1,0.0009745030547492206,0.0009745030547492206
0,kodim11,4,5,tv2|huber,huber,regularizador,0.012169837951660156,-10.84216022491455,huber,1,huber,1,0.001377709093503654,0.001377709093503654
0,kodim11,4,6,tv2|huber,huber,regularizador,0.08506488800048828,-10.852559089660645,huber,1,huber,1,0.001993628917261958,0.001993628917261958
0,kodim11,4,7,tv2|huber,huber,regularizador,0.49600887298583984,-10.980451583862305,huber,1,huber,1,0.0015702421078458428,0.0015702421078458428
0,kodim11,4,8,tv2|huber,tv2,regularizador,0.011453628540039062,-11.057372093200684,tv2,1,huber,0,0.0035190118942409754,0.002084663836285472
0,kodim11,5,1,dct|tv2,dct,transformada,0.22643375396728516,-10.998476028442383,dct,1,dct,1,0.0009155857842415571,0.0009155857842415571
0,kodim11,5,2,dct|tv2,dct,transformada,0.011872291564941406,-10.476364135742188,dct,1,dct,1,0.0008621833403594792,0.0008621833403594792
0,kodim11,5,3,dct|tv2,dct,transformada,0.0015106201171875,-10.555319786071777,dct,1,dct,1,0.0004938138299621642,0.0004938138299621642
0,kodim11,5,4,dct|tv2,tv2,regularizador,0.08051872253417969,-10.573783874511719,tv2,1,dct,0,0.0018620191840454936,0.0015711438609287143
0,kodim11,5,5,dct|tv2,tv2,regularizador,0.07059001922607422,-10.685839653015137,tv2,1,dct,0,0.0017961413832381368,0.0017857678467407823
0,kodim11,5,6,dct|tv2,tv2,regularizador,0.18356609344482422,-10.76883602142334,tv2,1,dct,0,0.0013511308934539557,0.0009300532983615994
0,kodim11,5,7,dct|tv2,tv2,regularizador,0.1383075714111328,-10.79550838470459,tv2,1,dct,0,0.0016621333779767156,0.0006608658586628735
0,kodim11,5,8,dct|tv2,tv2,regularizador,1.0961227416992188,-10.496994018554688,tv2,1,tv2,1,0.0019127303967252374,0.0019127303967252374
0,kodim12,0,1,phys|robust,phys,datos,0.11610603332519531,-9.97459888458252,phys,1,phys,1,7.825965440133587e-05,7.825965440133587e-05
0,kodim12,0,2,phys|robust,phys,datos,0.08159255981445312,-9.86491584777832,phys,1,phys,1,9.058295108843595e-05,9.058295108843595e-05
0,kodim12,0,3,phys|robust,phys,datos,0.2716388702392578,-9.32351016998291,phys,1,phys,1,5.199803854338825e-05,5.199803854338825e-05
0,kodim12,0,4,phys|robust,phys,datos,0.4397239685058594,-9.24597454071045,phys,1,phys,1,3.930690581910312e-05,3.930690581910312e-05
0,kodim12,0,5,phys|robust,phys,datos,0.3165435791015625,-9.251740455627441,phys,1,phys,1,4.597333463607356e-05,4.597333463607356e-05
0,kodim12,0,6,phys|robust,phys,datos,0.14445018768310547,-9.347644805908203,phys,1,phys,1,4.8342371883336455e-05,4.8342371883336455e-05
0,kodim12,0,7,phys|robust,phys,datos,0.6570119857788086,-9.26743221282959,phys,1,phys,1,5.024777419748716e-05,5.024777419748716e-05
0,kodim12,0,8,phys|robust,phys,datos,0.1802816390991211,-9.273924827575684,phys,1,phys,1,4.695988172898069e-05,4.695988172898069e-05
0,kodim12,1,1,conv|prox_tv,conv,suavidad,0.6018991470336914,-9.678125381469727,conv,1,conv,1,7.314345566555858e-05,7.314345566555858e-05
0,kodim12,1,2,conv|prox_tv,prox_tv,suavidad,0.20493412017822266,-9.564437866210938,prox_tv,1,prox_tv,1,8.832353341858834e-05,8.832353341858834e-05
0,kodim12,1,3,conv|prox_tv,prox_tv,suavidad,0.5199441909790039,-9.576926231384277,prox_tv,1,prox_tv,1,8.783907105680555e-05,8.783907105680555e-05
0,kodim12,1,4,conv|prox_tv,prox_tv,suavidad,0.4526786804199219,-9.302923202514648,prox_tv,1,prox_tv,1,5.812700328533538e-05,5.812700328533538e-05
0,kodim12,1,5,conv|prox_tv,prox_tv,suavidad,0.23941802978515625,-9.230595588684082,prox_tv,1,prox_tv,1,5.922435593674891e-05,5.922435593674891e-05
0,kodim12,1,6,conv|prox_tv,conv,suavidad,0.6825790405273438,-8.887600898742676,conv,1,conv,1,2.9453332899720408e-05,2.9453332899720408e-05
0,kodim12,1,7,conv|prox_tv,conv,suavidad,0.5645895004272461,-8.960700988769531,conv,1,conv,1,4.642088242690079e-05,4.642088242690079e-05
0,kodim12,1,8,conv|prox_tv,conv,suavidad,0.625086784362793,-8.934378623962402,conv,1,conv,1,3.624513919930905e-05,3.624513919930905e-05
0,kodim12,2,1,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.9496583938598633,-9.85207462310791,conv_lowtv,1,conv_lowtv,1,6.618809857172891e-05,6.618809857172891e-05
0,kodim12,2,2,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.0655593872070312,-9.528166770935059,conv_lowtv,1,conv_lowtv,1,7.225714944070205e-05,7.225714944070205e-05
0,kodim12,2,3,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.0389747619628906,-9.491485595703125,conv_lowtv,1,conv_lowtv,1,5.627501377603039e-05,5.627501377603039e-05
0,kodim12,2,4,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.1714897155761719,-9.067151069641113,conv_lowtv,1,conv_lowtv,1,6.559008033946157e-05,6.559008033946157e-05
0,kodim12,2,5,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.2855920791625977,-8.976646423339844,conv_lowtv,1,conv_lowtv,1,5.7972320064436644e-05,5.7972320064436644e-05
0,kodim12,2,6,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.753687858581543,-9.256938934326172,conv_lowtv,1,conv_lowtv,1,5.876201612409204e-05,5.876201612409204e-05
0,kodim12,2,7,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.8632183074951172,-9.4327974319458,conv_lowtv,1,conv_lowtv,1,0.0001342963078059256,0.0001342963078059256
0,kodim12,2,8,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.0226249694824219,-9.190674781799316,conv_lowtv,1,conv_lowtv,1,3.84656414098572e-05,3.84656414098572e-05
0,kodim12,3,1,dct|had,had,transformada,0.5727758407592773,-9.986788749694824,had,1,had,1,8.620218432042748e-05,8.620218432042748e-05
0,kodim12,3,2,dct|had,had,transformada,0.27165985107421875,-9.63704776763916,had,1,had,1,6.088933514547534e-05,6.088933514547534e-05
0,kodim12,3,3,dct|had,had,transformada,0.2832145690917969,-9.35143756866455,had,1,had,1,9.363138815388083e-05,9.363138815388083e-05
0,kodim12,3,4,dct|had,had,transformada,0.35913848876953125,-9.450518608093262,had,1,had,1,6.297288928180933e-05,6.297288928180933e-05
0,kodim12,3,5,dct|had,had,transformada,0.27458763122558594,-9.460478782653809,had,1,had,1,8.373124728677794e-05,8.373124728677794e-05
0,kodim12,3,6,dct|had,had,transformada,0.4639110565185547,-9.430890083312988,had,1,had,1,6.366608431562781e-05,6.366608431562781e-05
0,kodim12,3,7,dct|had,dct,transformada,2.512662887573242,-9.405022621154785,dct,1,dct,1,7.917070615803823e-05,7.917070615803823e-05
0,kodim12,3,8,dct|had,had,transformada,0.3584127426147461,-9.40143871307373,had,1,had,1,4.906349931843579e-05,4.906349931843579e-05
0,kodim12,4,1,tv2|huber,huber,regularizador,0.09071159362792969,-10.07123851776123,huber,1,huber,1,0.00014867566642351449,0.00014867566642351449
0,kodim12,4,2,tv2|huber,huber,regularizador,0.09882736206054688,-9.309155464172363,huber,1,huber,1,0.00012918146967422217,0.00012918146967422217
0,kodim12,4,3,tv2|huber,huber,regularizador,0.33501529693603516,-9.297357559204102,huber,1,huber,1,0.00026502771652303636,0.00026502771652303636
0,kodim12,4,4,tv2|huber,huber,regularizador,0.04987812042236328,-9.197125434875488,huber,1,huber,1,0.00012994300050195307,0.00012994300050195307
0,kodim12,4,5,tv2|huber,huber,regularizador,0.06943225860595703,-9.239909172058105,huber,1,huber,1,0.00010731087968451902,0.00010731087968451902
0,kodim12,4,6,tv2|huber,huber,regularizador,0.037413597106933594,-9.2852201461792,huber,1,huber,1,0.00010223584831692278,0.00010223584831692278
0,kodim12,4,7,tv2|huber,huber,regularizador,0.10223865509033203,-9.294331550598145,huber,1,huber,1,0.0001525174593552947,0.0001525174593552947
0,kodim12,4,8,tv2|huber,huber,regularizador,0.008100509643554688,-9.525460243225098,huber,1,huber,1,0.0001812859409255907,0.0001812859409255907
0,kodim12,5,1,dct|tv2,dct,transformada,0.48899173736572266,-9.637194633483887,dct,1,dct,1,8.527569298166782e-05,8.527569298166782e-05
0,kodim12,5,2,dct|tv2,tv2,regularizador,0.08387565612792969,-9.438218116760254,tv2,1,dct,0,0.00015232284204103053,6.09853450441733e-05
0,kodim12,5,3,dct|tv2,tv2,regularizador,0.12005615234375,-9.056740760803223,tv2,1,dct,0,0.00013361236779019237,9.471045632380992e-05
0,kodim12,5,4,dct|tv2,tv2,regularizador,0.801945686340332,-8.803897857666016,tv2,1,tv2,1,0.00016907506505958736,0.00016907506505958736
0,kodim12,5,5,dct|tv2,dct,transformada,0.03184700012207031,-9.129051208496094,dct,1,dct,1,5.548484477913007e-05,5.548484477913007e-05
0,kodim12,5,6,dct|tv2,dct,transformada,0.15427398681640625,-9.22363567352295,dct,1,dct,1,0.00011011195601895452,0.00011011195601895452
0,kodim12,5,7,dct|tv2,tv2,regularizador,0.8874759674072266,-8.898066520690918,tv2,1,tv2,1,0.00015459844144061208,0.00015459844144061208
0,kodim12,5,8,dct|tv2,tv2,regularizador,0.8316183090209961,-8.805127143859863,tv2,1,tv2,1,0.00013364428014028817,0.00013364428014028817
1,kodim01,0,1,phys|robust,phys,datos,0.12216758728027344,-8.462431907653809,phys,1,phys,1,0.0004837505694013089,0.0004837505694013089
1,kodim01,0,2,phys|robust,phys,datos,0.28426361083984375,-8.351269721984863,phys,1,phys,1,0.0008149805944412947,0.0008149805944412947
1,kodim01,0,3,phys|robust,phys,datos,0.4256763458251953,-8.127579689025879,phys,1,phys,1,0.00011876939242938533,0.00011876939242938533
1,kodim01,0,4,phys|robust,phys,datos,0.13689422607421875,-8.187748908996582,phys,1,phys,1,0.00021520871086977422,0.00021520871086977422
1,kodim01,0,5,phys|robust,phys,datos,0.35663700103759766,-8.001924514770508,phys,1,phys,1,0.00010231127089355141,0.00010231127089355141
1,kodim01,0,6,phys|robust,phys,datos,0.24483299255371094,-8.04811954498291,phys,1,phys,1,0.00013363987090997398,0.00013363987090997398
1,kodim01,0,7,phys|robust,phys,datos,0.3371143341064453,-8.014531135559082,phys,1,phys,1,0.00010275992099195719,0.00010275992099195719
1,kodim01,0,8,phys|robust,phys,datos,0.06238365173339844,-8.1139554977417,phys,1,phys,1,0.0004202757263556123,0.0004202757263556123
1,kodim01,1,1,conv|prox_tv,conv,suavidad,0.5087394714355469,-8.042597770690918,conv,1,conv,1,0.00034887148649431765,0.00034887148649431765
1,kodim01,1,2,conv|prox_tv,conv,suavidad,0.0059413909912109375,-8.159396171569824,conv,1,prox_tv,0,0.000234847393585369,0.00015005067689344287
1,kodim01,1,3,conv|prox_tv,conv,suavidad,0.6810398101806641,-7.732025146484375,conv,1,conv,1,0.00019046766101382673,0.00019046766101382673
1,kodim01,1,4,conv|prox_tv,conv,suavidad,0.5982999801635742,-7.739432334899902,conv,1,conv,1,9.599978511687368e-05,9.599978511687368e-05
1,kodim01,1,5,conv|prox_tv,conv,suavidad,0.044597625732421875,-7.968623161315918,conv,1,prox_tv,0,0.00023097496887203306,0.00016821312601678073
1,kodim01,1,6,conv|prox_tv,conv,suavidad,0.022914886474609375,-8.001667976379395,conv,1,prox_tv,0,0.0002518892870284617,0.00022299868578556925
1,kodim01,1,7,conv|prox_tv,conv,suavidad,0.6803607940673828,-7.603127479553223,conv,1,conv,1,0.0002571420918684453,0.0002571420918684453
1,kodim01,1,8,conv|prox_tv,conv,suavidad,0.6420726776123047,-7.6029253005981445,conv,1,conv,1,0.00016242654237430543,0.00016242654237430543
1,kodim01,2,1,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.7290067672729492,-7.3425188064575195,conv_lowtv,1,conv_lowtv,1,0.00025713679497130215,0.00025713679497130215
1,kodim01,2,2,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.8877544403076172,-7.185250282287598,conv_lowtv,1,conv_lowtv,1,0.0001365540811093524,0.0001365540811093524
1,kodim01,2,3,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.9618759155273438,-7.0473127365112305,conv_lowtv,1,conv_lowtv,1,0.00010045212547993287,0.00010045212547993287
1,kodim01,2,4,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.8563766479492188,-7.0625104904174805,conv_lowtv,1,conv_lowtv,1,0.00020632913219742477,0.00020632913219742477
1,kodim01,2,5,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.915802001953125,-7.0516157150268555,conv_lowtv,1,conv_lowtv,1,0.0003630848659668118,0.0003630848659668118
1,kodim01,2,6,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.0017051696777344,-6.957758903503418,conv_lowtv,1,conv_lowtv,1,0.0002421650424366817,0.0002421650424366817
1,kodim01,2,7,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.1437110900878906,-6.788071632385254,conv_lowtv,1,conv_lowtv,1,9.430151840206236e-05,9.430151840206236e-05
1,kodim01,2,8,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.1392230987548828,-6.739535331726074,conv_lowtv,1,conv_lowtv,1,7.503462984459475e-05,7.503462984459475e-05
1,kodim01,3,1,dct|had,had,transformada,0.36191844940185547,-7.981136322021484,had,1,had,1,0.00010824518540175632,0.00010824518540175632
1,kodim01,3,2,dct|had,dct,transformada,0.5864744186401367,-7.800230026245117,dct,1,dct,1,0.00014724752691108733,0.00014724752691108733
1,kodim01,3,3,dct|had,had,transformada,0.45133495330810547,-7.9322052001953125,had,1,had,1,0.00018707182607613504,0.00018707182607613504
1,kodim01,3,4,dct|had,dct,transformada,0.6482696533203125,-7.773085594177246,dct,1,dct,1,0.00012365207658149302,0.00012365207658149302
1,kodim01,3,5,dct|had,dct,transformada,0.5484418869018555,-7.749142646789551,dct,1,dct,1,0.0001432938443031162,0.0001432938443031162
1,kodim01,3,6,dct|had,dct,transformada,0.5875434875488281,-7.646380424499512,dct,1,dct,1,0.00014667314826510847,0.00014667314826510847
1,kodim01,3,7,dct|had,dct,transformada,0.10378742218017578,-7.961407661437988,dct,1,had,0,0.0004420516488607973,0.0002837648498825729
1,kodim01,3,8,dct|had,had,transformada,0.14865398406982422,-7.835976600646973,had,1,had,1,0.0002568756463006139,0.0002568756463006139
1,kodim01,4,1,tv2|huber,tv2,regularizador,0.2852020263671875,-8.261317253112793,tv2,1,tv2,1,0.0007556958007626235,0.0007556958007626235
1,kodim01,4,2,tv2|huber,huber,regularizador,0.30214977264404297,-8.005945205688477,huber,1,huber,1,0.0005806342232972383,0.0005806342232972383
1,kodim01,4,3,tv2|huber,huber,regularizador,0.33544158935546875,-8.009299278259277,huber,1,huber,1,0.0006660217768512666,0.0006660217768512666
1,kodim01,4,4,tv2|huber,huber,regularizador,0.3976583480834961,-7.8960161209106445,huber,1,huber,1,0.0004969481960870326,0.0004969481960870326
1,kodim01,4,5,tv2|huber,tv2,regularizador,0.2919044494628906,-7.938807487487793,tv2,1,tv2,1,0.0007243576110340655,0.0007243576110340655
